smiles,score
C(=O)(Nc1cc(NC(=O)CC)ccc1)CC(C)C,-7.6
S(=O)(=O)(N1CCN(C(=O)Nc2ccccc2)CC1)c1cc(c(cc1)OC)OC,-8.2
c1(cc(=O)n(c2c1cccc2)C)C(=O)NC(C1=CCCCC1)C,-7.7
n1(c(nc2c1cccc2)C)Cc1nc(nn1CCO)Cc1sccc1,-7.6
S(=O)(=O)(Nc1nc(ccn1)C)c1ccc(NC(=O)c2occc2)cc1,-8.5
C(=O)([C@H]1C[C@@H](C(=O)NCCc2nccnc2)CNC1)N1CCOCC1,-7.3
c1(c(n2c(nc1)ccn2)C)C(=O)N1CCN(c2c(C#N)cccn2)CC1,-7.6
C12CN(C(=O)CCSc3sc(nn3)C)CCN1CCNC2=O,-7.8
C(=O)(CC1N(Cc2cc(n3nccc3)ccc2)CCOC1)N1CCSCC1,-7.2
N1(C(Cc2c(C1)cccc2)C(=O)NCCc1nc2c([nH]1)cccc2)C,-8.2
S(=O)(=O)(N1CCOCC1)c1cc2nc(n(c2cc1)CCNC(=O)CSC)C,-7.2
S(=O)(=O)(NCCNC(=O)CC(c1cc2c(OCO2)cc1)c1ccccc1)C,-7.5
N1(C(=O)CC2(C1)CCN(CC2)CCOCC)Cc1cc(cc(c1)F)F,-7.2
S(=O)(=O)(N1CCC(C(=O)N2CCC(CC2)C)CC1)N(C)C,-7.2
N1C(=O)NC(C1=O)CCC(=O)NCCc1nc(c2ccccc2)ccn1,-8.5
c1(c2n(c3ccc(CN4CCCC4)cc3)ccn2)nn2c(c1)CNCC2,-7.3
S(=O)(=O)(c1cc(c(OCC(=O)N2CCN(Cc3ccccc3)CC2)cc1)C)NC1CCCCC1,-7.7
c1(C(=O)NC(c2cc3c(OCCCO3)cc2)C)[nH]cnc1,-7.8
C1(C(=O)NCc2ncncc2)Cc2c(OC1)cccc2,-7.8
[N+](=O)(c1ccc(OCC(=O)N(C2CCCCC2)C)cc1)[O-],-7.3
S(=O)(=O)(C1C(CS(=O)(=O)C1)NC1CCCCC1)c1cc(c(cc1)OC)C,-7.7
