smiles,score
C(=O)(N1C(c2cnccc2)CCCC1)Nc1cc2c(OCCO2)cc1,-7.9
c1(c(c(=O)c2c(o1)c(CN1CCN(CC1)C)c(cc2)O)Oc1c(ccc(c1)C)C)C(F)(F)F,-8.1
N1(c2nc(cs2)c2ccc(cc2)F)N=C(CC1c1ccc(cc1)OC)c1ccc(cc1)OC.Br,-7.9
n12c(nc(c2)C)ccc(c1)C(=O)NCc1c(F)cccc1F,-8.4
c1(C(=O)NC2CCN(CC2)C(C)C)c(cc(c(c1)OC)OC)OC,-7.2
c1(n(c(nn1)CC(=O)Nc1c(C)cccc1)CC)SC(C(=O)NC(C)(C)C)CC,-7.0
C(=S)(C(=O)NC1CCCCCC1)NC1CCCC1,-7.0
c1(cc(c(=O)[nH]c1)Cl)C(=O)NCCc1oc(cc1)C,-7.3
n1c(noc1C1CC1)c1ccc(C(=O)N2[C@H](COCC2)CC)cc1,-7.8
c1(n(Cc2cnccc2)ccn1)C1CN(c2c(c(ncc2)OC)C#N)CCC1,-7.8
c1(C(=O)N(CC2OCCCC2)C)c(c(cc(c1)C(C)C)C(C)C)O,-7.6
c12c(OC(=C(C2c2c(cc(cc2)F)F)C#N)N)c2c(oc1=O)cccc2,-9.3
S(=O)(=O)(N1CCOCC1)c1ccc(C(=O)N2CCSCC2)cc1,-8.2
S(=O)(=O)(N[C@@H]1CN(C(=O)CSCc2c(C)cccc2)C[C@H]1CCC)C,-7.2
C1(=C(NC(=S)NC1c1cc(c(OCc2ccccc2)cc1)OC)c1ccccc1)C(=O)OCC,-6.9
c1(c(NC(=O)c2ccc(NC(=O)/C=C(/c3ccccc3)\C)cc2)cccc1)C(=O)OC,-6.5
c1(C(=O)Nc2ccc(N3CCOCC3)cc2)cc(nc2c1cccc2)c1cnccc1,-8.5
n1(nc2c(n1)cc(c(c2)NC(=O)C)C)c1ccccc1,-7.4
c1(cn2c(ncc2)cc1)C(=O)N[C@H]1[C@H](OCc2ccccc2)COCC1,-6.9
C(=O)(c1c(cc(cc1C)C)C)Nc1cc(OC)ccc1,-7.3
n1(c(n[nH]c1=O)Cn1nc(c(c1C)C)C)c1c(OCC)cccc1,-6.9
c1(n(ccn1)CC)CNC(=O)CC(c1cc2c(OCO2)cc1)c1ccccc1,-8.0
C1(Nc2c(C3C1CC=C3)cc(C(=O)O)cc2)c1c(c(Cl)ccc1)Cl,-7.8
C(=O)(c1c(I)cccc1)Nc1ccc(C#N)cc1,-7.0
n1c(onc1COC)CC1CN(C(=O)CCc2cn(nc2)C)CCO1,-7.5
c1(n(CCS(=O)(=O)c2ccc(cc2)F)ccn1)c1c2c(ncc1)cccc2,-8.0
S(=O)(=O)(N1CC(=O)N(c2c(OC)cccc2)CC1)c1c(Cl)cccc1,-8.0
n1cnn(c1)Cc1c(ccc(c1)CN(C(c1sccc1)C)C)OC,-6.1
N1(c2ccc(cc2)OC)CCN(CC(COc2ccc(C(=O)C)cc2)O)CC1.Cl.Cl,-7.4
C(=O)(N1CCC(NC(=O)[C@H](Cc2ccc(cc2)O)N)CC1)NCC,-7.3
c1([nH]c2c(c1CC)cccc2)C(=O)NC1CCN(C(=O)N2CCCC2)CC1,-9.1
n1(c(nnc1CN(C)C)[C@H]1C[C@@H](NC(=O)c2cnc(nc2)NC)C1)C,-7.6
N1(C(=O)CCC2(C1)CCN(C(=O)c1ncc(nc1)C)CC2)Cc1cnccc1,-8.0
N1(C(=O)c2c(C1=O)ccc(C(=O)Nc1c(c(Cl)ccc1)C)c2)CC(C)C,-7.8
c1(c(n(nc1)C)C1CC1)CN1CCC(Oc2c(OC)cccc2)CC1,-7.3
S(=O)(=O)(N(c1c(c(Cl)ccc1)Cl)CC(=O)Nc1c(cc(cc1C)C)C)c1ccc(cc1)C,-8.3
c1(n[nH]c2c1cc(cc2)OC)CN1CC(=O)N(CC1)c1ccc(C#N)cc1,-8.1
S(=O)(=O)(NCCC(=O)N(CCc1c([nH]nc1C)C)C)C,-6.6
[N+](=O)(c1cc(C(=O)O/N=C/2\C=CC(=O)C=C2)ccc1)[O-],-8.0
C1(=O)N(CC2(O1)CCN(C(=O)c1ccccc1)CC2)CC(CC)CC,-7.0
c1(C(=O)N(Cc2cnc(nc2)N)C)c(cc(cc1)OC)OCCN,-6.5
c1(cc([C@@H]2C[C@@H](C2)O)ncn1)N(Cc1c2c(nccc2)c(cc1)OC)C,-8.0
N1(Cc2c(F)cccc2)C(CN(Cc2ccc(n3nccc3)cc2)CC1)CCO,-7.6
C1(Oc2c(CN(C1)Cc1cc(OCCO)ccc1)cccc2)c1c(OC)cccc1,-7.6
C(=O)(N1CCN(CC1)CCSC)c1cc(c(cc1)O)Cl,-7.3
n12c(nc3c2cccc3)s/c(=C\c2cc([N+](=O)[O-])c(N3CCN(CC3)C)cc2)/c1=O,-7.7
c1(sc2c(c1Cl)ccc(c2)CC)C(=O)NNC(=O)Nc1cc(C(=O)C)ccc1,-7.8
n1c(oc2c1cc(NC(=S)NC(=O)c1sccc1)cc2)c1ccc(cc1)OCC,-7.9
C(c1cc(CC2(CCN(Cc3c(Cl)cccc3)CC2)CO)ccc1)(F)(F)F,-7.6
c1(n(nc(c1)C(C)C)C)C(=O)N(Cc1cnc(Cl)cc1)C,-8.2
c1(ncc(CN2CCN(c3ccc(cc3)OC)CC2)cn1)N(C)C,-7.3
c1(oc(nn1)C(C)(C)C)N(Cc1[nH]c2c(c1C)cccc2)C,-8.5
N1(C(CN(Cc2cc(OCC(CN3CCCCCC3)O)ccc2)CC1)(C)C)C,-8.1
c1(ncc(s1)Cc1ccc(F)cc1)NC(=O)CCCOc1ccc(Cl)cc1,-7.4
c1(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)c(ccc(c1)Cl)OC,-7.0
c12n(nc(c1C(c1c(OC)cccc1)CC(=O)N2)C)c1nnc(N2CCCC2)cc1,-8.0
S(=O)(=O)(N1CCN(c2cc(c([N+](=O)[O-])cc2)NC)CC1)c1cc(c(cc1)OC)OC,-7.9
S(=O)(=O)(N1CCCCCC1)c1ccc(NC(=O)Cc2cc(c(cc2)OCC)OCC)cc1,-7.0
c1(c(c2c(nc1N)CCC(C2)N)c1cnc(nc1)N(C)C)C#N,-7.0
c1(nc(c2c(n1)ccc(c2)OCC)C)N1CCN(Cc2n(c3ncccc3)ccc2)CCC1,-8.4
S(=O)(=O)(Nc1c(c2ccccc2)cccc1)c1cc(c(cc1)OC)C,-8.3
C(=O)(N(CC1CN(CCc2c(F)cccc2)CCC1)C)c1ccc(C(=O)OC)cc1,-8.3
N1([C@@H]2[C@@H](CN(CC2)Cc2ccc(C#N)cc2)CCCO)CCN(CC1)C,-7.6
N1(C(=O)c2c(cc(cc2)F)C)C[C@H]([C@@H](N2CCOCC2)CC1)CCCO,-7.6
S(=O)(=O)(N1CCCC1)CCNC(=O)C1Cc2c(OC1)cc(cc2)OC,-7.2
c12c(nn(c1CCN(C(=O)c1c(c(F)ccc1)OC)C2)CCO)C(=O)O,-7.6
[N+](=O)(c1cc(c(NC(=O)Nc2c(F)cccc2)cc1)Cl)[O-],-7.9
c1(sc2c(c1N)cc(c(n2)N)C#N)C(=O)Nc1c(C(F)(F)F)cccc1,-8.2
N1(C(=O)S/C(=C\c2c(F)cccc2)/C1=O)C,-6.8
C(=C\c1c2c(ccc1)cccc2)(/C(=O)Nc1ccc(cc1)C)\NC(=O)c1ccc(cc1)OC,-8.7
c1(c2c(nc(n1)c1ccncc1)n(nc2)C)N1C[C@H]([C@H](CN(C)C)CC1)O,-7.3
c1(cn(c2c1cccc2)Cc1c(Cl)cccc1)C(=O)C(=O)O,-7.5
S(=O)(=O)(N(c1cc(ccc1OC)Cl)CC(=O)Nc1c(C(=O)OC)ccc(C(=O)OC)c1)C,-7.3
N1(C(=O)c2cc(c3c(nc(cc3)N)C)ccc2)C(CN2CCCC2)CCCC1,-7.9
c1(C(=O)N2C(CC2)C(=O)O)[nH]c2c(c1C)cc(cc2C)C,-7.7
N1(C(=O)[C@@H]2CN(C(=O)CN3C(=O)OCC3)C[C@H]1CC2)Cc1ncccc1,-7.8
c1(C(=O)Nc2cc(c(N3CCCC3)cc2)Cl)c(cc(C#N)cc1)F,-8.2
C(=O)(C(=O)O)O.N1(CCCCOc2c(CC)cccc2)CCOCC1,-5.8
c1(c(=O)n(c2c(c1)cccc2)C)CN1CC2C(=O)N(CCN2CC1)C,-7.7
C1(=C(C2C(S1)CCC2)C(=O)N)NC(=O)C1(c2ccccc2)CCCC1,-8.6
c12c(n3c(n1)N(c1cc(OCC=C)ccc1)CC3)c(=O)n(c(=O)n2C)C,-8.0
n1(c(nnc1COc1c(C)cccc1)S)Cc1ccccc1,-6.2
c1(C(=O)Nc2c(cc(cc2)F)F)c(cc(cc1)SC)OC,-6.8
n1c(nn(c1C)C)c1cc(C(=O)NCCCc2c(ncs2)C)ccc1,-8.8
C12([C@@H](C[C@@H]1OCCO)O)CCN(C(=O)c1nc(nc(c1)C)C)CC2,-7.4
n1nc(sc1CNC(=O)Nc1cc(N(C)C)ccc1)CC,-7.3
c1(c(c(cc(c1)C(C)(C)C)C(C)(C)C)O)CN(Cc1ccccc1)C,-6.5
S(=O)(=O)(N(Cc1oc(nn1)c1ccc(C(C)(C)C)cc1)C)C,-8.0
c1(ncnn1CCC)c1ccc(C(N2CCCC2)C)cc1,-6.9
C(=O)(c1c(ncnc1)CCC)NC1CCN(Cc2cc(cc(c2)F)F)CC1,-7.6
c12c(=O)ccoc1ccc(NC(=O)NCCSCCC)c2,-6.8
n1(c(nnc1SCc1[nH]c(=O)c2c(n1)cccc2)C(NC(=O)c1ccc(cc1)Cl)C)C,-7.6
c1(nc(cs1)C(=O)N)N1CC(N(CC1)C1CCCCC1)CCO,-7.0
n1(c(nnn1)SCCC(=O)Nc1ccc(F)cc1)c1c(C)cccc1,-7.9
C1(Oc2c(OC1)cccc2)C(=O)NC(c1ccc(C(C)(C)C)cc1)C,-7.6
c1(c(n(nc1C)C(C)C)C)CN(C(=O)c1c(ncnc1)CCC)C,-7.3
c12c(c(=O)n(c(=O)n2C)C)n(c(n1)N1CCCC1)CC=C,-7.2
c1(cc2c(cc1)cccc2)C(=O)CCNc1cc(c(cc1)C)Cl,-7.2
C(=O)(N1CCC(CCN2C(=O)CCC2)CC1)[C@@H](Cc1ccccc1)N,-7.0
c1(cc(c(cc1OC)Cl)OC)NC(=S)NCCC(c1ccccc1)c1ccccc1,-7.1
C(=O)(c1c(OC2CCN(Cc3ncccc3)CC2)cccc1)N1CCCCCCC1,-7.9
n1(c(nnc1SCC(=O)Nc1cc([N+](=O)[O-])c(cc1)C)CC(=O)Nc1cc(C(F)(F)F)ccc1)C,-8.2
c1(c(oc2c1cc(OCc1ccc(F)cc1)cc2)C)C(=O)OCC,-8.2
N1(C(=O)C2(C(C1=O)C1C=CC2C1)C)c1ccc(Oc2ccc(Cl)cc2)cc1,-8.2
S(=O)(=O)(N(c1c(C(=O)Nc2ccc(cc2)CC#N)cccc1)Cc1ccccc1)c1ccc(cc1)OC,-7.8
n1c(C(=O)NCC2OCC(=O)N(C2)CC2CCN(CC3CC3)CC2)ccc(=O)n1C,-7.7
c1(n(nc(c1)C(C)C)C)C(=O)N1CC(N2CCN(c3ccc(cc3)F)CC2)CCC1,-7.8
S(=O)(=O)(N1CC(C(=O)NCc2nc(no2)c2c(Cl)cccc2)CCC1)C,-8.2
n1(c(nc2c1nccc2)CCc1cc(OC)ccc1)C1CCN(C(=O)Cc2sccc2)CC1,-8.5
n1c(noc1c1ccccc1)CN1CC(c2c(C(=O)O)cccc2)CC1,-8.9
N1(C(=S)S/C(=C\c2ccc(N(CC)CC)cc2)/C1=O)Cc1cnccc1,-7.6
C1(=C(NC(=O)CC1c1c(Cl)cccc1)C)C(=O)OC(C)C,-6.6
C1(=O)C2C3C(O1)CC(C2C(=O)Nc1cc(C(=O)Nc2ccc(F)cc2)ccc1)C3,-8.8
n12c(N3CC(OCC3)c3ccccc3)cc(nc1ccn2)CC,-9.0
c1(c(C(=O)OC)ccs1)NC(=O)Cc1ccccc1,-7.3
N1(C(=O)Cc2c(cc(cc2)F)Cl)C[C@H]([C@H](C1)CO)CN1CCOCC1,-7.4
S1(=O)(=O)CC(N(C(=O)C(C)C)c2cc(cc(c2)C)C)C=C1,-6.1
c1(n(ccn1)C)CN(Cc1ccc(cc1)C)CCOC,-6.9
n1(c(nnc1SCCOc1ccccc1)c1ccncc1)c1ccc(cc1)OCC,-7.9
n1c([nH]c2c1cc(cc2)Cl)CN(Cc1nc[nH]c1)C,-7.9
n1(c(nnc1SCC(=O)Nc1cc(ccc1C)F)c1cnccc1)CC,-7.5
c1(c2c(oc(=O)c1)cc(cc2OCC(=O)OCC)C)c1ccccc1,-7.6
c1(oc(C(=O)NCCN(c2cc(ccc2)C)CC)cc1)C(N1CCCCC1)C,-7.7
C1(=C(NC(=O)NC1c1ccc(cc1)C)C)C(=O)OCC=C,-7.1
S(=O)(=O)(c1c(cc(c(c1)C)Cl)Cl)N(C)C,-5.8
C(=O)(Nc1cc(C(=O)OC)cc(C(=O)OC)c1)C(CC)(C)C,-7.1
c1(c2oc(cc2ccc1)C)C(=O)NC(c1ccc(S(=O)(=O)C)cc1)C,-8.5
C1(CN(C(=O)CCc2nc3c(s2)cccc3)CCC1)(C(=O)OCC)Cc1ccccc1,-7.4
S(=O)(=O)(N(CC(=O)Nc1c(C(=O)OCC)cccc1)c1cc(c(cc1)OC)Cl)c1ccccc1,-8.5
c1(nnc(o1)C)CN1CCC(Oc2ccc(C(=O)N3CCCCC3)cc2)CC1,-9.9
n12nc(cc1nccc2c1cc(c(cc1)OC)OC)C(=O)Nc1c(F)cccc1,-7.5
S(=O)(=O)(N(CC(=O)Nc1cc([N+](=O)[O-])ccc1)c1ccc(cc1)F)c1ccc(cc1)C,-9.8
C(=O)(N1CC(C(=O)c2ccc(cc2)c2ccccc2)CCC1)Nc1c(OC)cccc1,-8.7
N1(C(=O)c2c(C1=O)cccc2)CC(=O)Nc1cc(ccc1C)Cl,-7.9
C(=O)(N/N=C(/CCC(=O)O)\C)N,-6.1
n1c(noc1C1CCN(Cc2nn(c3c2c(Cl)ccc3)C)CC1)C(C)C,-8.6
[N+](=O)(c1cc(C(=O)Nc2ccc(NC(=O)c3cc(Cl)ccc3)cc2)ccc1OCC)[O-],-6.5
c1(c(c2c(o1)c(cc(c2)C)Cl)C)C(=O)N1CCOCC1,-7.2
n1(nc(c2occc2)ccc1=O)CC(=O)N1CCC(Cc2ccccc2)CC1,-7.7
c1(C(=O)N2CC(OCc3ncccc3)CCC2)c2n(nc1)cccc2,-8.6
n1(c(ncc1)C1CCN(C(=O)c2cc(ccc2)C)CC1)Cc1ccncc1,-8.1
N1(C(=O)C2C(C1=O)C1/C(=C/3\C4CC5CC3CC(C4)C5)/C2C=C1)c1cc(cc(c1)C)C,-8.2
N1(C(C=C(C1=O)Nc1ccc(F)cc1)c1c([N+](=O)[O-])cccc1)c1ccc(cc1)F,-8.8
N1(C(=O)NCC1=O)CC(=O)N1CC(C(=O)c2n(ccn2)C)CCC1,-7.7
n1nc(oc1Cc1cc2c(OCO2)cc1)CCC(=O)NC1c2c(CC1)cccc2,-8.6
c1(/C(=N/OC(=O)C)/Nc2ccc(cc2)C)c(non1)N,-7.5
S1(=O)(=O)C[C@H]2N(c3ncccn3)CCN([C@H]2C1)Cc1nc(on1)C1CC1,-9.2
N1(Cc2c(C(=O)O)cccc2)[C@H]2CN(C[C@@H](C1)CC2)Cc1ccccc1,-8.2
n1n(cc(c1c1ccc(cc1)F)CNC(c1ccncc1)CC)c1ccc(cc1)C,-7.3
C(=O)(N1C(c2cc(ccc2)C)CCC1)Nc1cc(Cl)ccc1,-7.5
c1(c(c(ccc1C)C)OCCCCn1cncc1)Cl.Cl,-6.3
C(=O)(Nc1c(F)cccc1)c1cc(Oc2ncccn2)ccc1,-8.1
C(=O)(/C=C/c1ccc(F)cc1)NCC(CNC(=O)/C=C/c1ccc(F)cc1)(C)C,-7.5
N1(C2(CCN(CC2)C)OCC1)C(=O)COc1ccc(Cl)cc1,-7.7
N1(C(=S)S/C(=C\c2ccc(cc2)CC)/C1=O)CCCC(=O)N(Cc1ccccc1)CC,-7.3
n12c(nc(n2)CCc2ccccc2)[nH]c(c(c1=O)Cc1ccccc1)C,-8.3
n12c(c(c(n2)COC)c2ccc(cc2)F)ncc2c1ccn(c2=O)NC(=O)C,-8.1
n12c(n3nc(cc3C)C)c3c(nc1c(c(n2)C)c1ccccc1)CCC3,-8.2
n1c([nH]c2c1cc(C(=O)N1CCC3(CN(C(=O)CC3)CCOC)CC1)cc2)C,-7.8
S(=O)(=O)(N1CCN(C(=O)c2c(OCC)cccc2)CC1)c1sccc1,-7.0
c1(c(n(nc1C)C(C)C)C)CN1CC(c2nc3c([nH]2)cccc3)C1,-8.2
C(c1cc(OCCOCCNCCN(C)C)ccc1)(F)(F)F.Cl,-6.0
c1(sc(nn1)CCc1ccccc1)NC(=O)C1CCN(C(=O)c2occc2)CC1,-9.3
S(=O)(=O)(N1CC(C(=O)N2CCN(Cc3ccccc3)CC2)CCC1)N(C)C,-8.1
N1(C(=O)C2C(C1=O)CC=CC2)c1cc(C(=O)OCc2ccc(Oc3ccc([N+](=O)[O-])cc3)cc2)ccc1,-8.1
S(=O)(=O)(N1C2C(=CC3C4N(CC2C3)CCCC4)CCC1)c1ccc(cc1)OC,-8.6
n1c(csc1CSC)CNC(=O)c1ccc(CN2CCCC2)cc1,-7.7
C(=O)(Nc1c(c(Cl)ccc1)C)NC1CCN(CC1)C(C)C,-6.7
N1(C(=O)c2cc(N3CCOCC3)c(cc2)OC)CC(N(CC1)C(C)C)CC,-7.3
n1(nc(ccc1=O)c1cc(c(cc1)OC)OC)CC(=O)NCc1cc(Cl)ccc1,-7.9
c1(c2c(ncn1)cccc2)N1CCN(C(=O)C2c3c(CC2)cccc3)CC1,-8.1
C1(C(=O)N(c2c1cccc2C)C)(c1cn(c2c1cccc2)C)c1cn(c2c1cccc2)C,-7.9
n1c(noc1C(C)C)N1CC(Cc2cc(Cl)ccc2)(CO)CCC1,-7.7
c1(c(nn(c1)C)c1ccc(Oc2ccccc2)cc1)CNCc1nc(sc1)C(C)C,-6.9
n1c(c(CN(C(=O)CC2CCCC2)CCCN2C(=O)CCC2)cc2c1cc1c(c2)OCO1)c1sccc1,-7.9
S(=O)(=O)(N1CCC(Oc2c(cc(C(=O)N3CC(C3)O)cc2)Cl)CC1)C,-7.9
n1c(c(oc1c1ccc(cc1)OCC)C)CN(Cc1cn(nc1)C)C(C)C,-8.0
C(=O)(C1CN(C2CCN(CC2)Cc2ccncc2)CCC1)N(C1CCCCC1)C,-7.9
N1(C(=O)c2c3c(nc(c2)C)c(c(cc3)C)C)CC(C1)Oc1c(OC)cccc1,-8.1
n1c(scc1CNC(=O)CCSc1cc2c(OCCO2)cc1)N,-7.6
c12n(nc(c1)C(=O)NCCCC1CCCC1)CC(CNC2=O)O,-7.8
c1(oc(cc1)CN1CCC(CCn2nccc2)CC1)C1OCCCC1,-7.5
C12(c3c([nH]cn3)CCN1CC)CCN(C(=O)Cc1cc3c(OCO3)cc1)CC2,-9.2
C12(C(=O)N(CCC2)CCO)CN(c2nc3c(c(c2)C)ccc(c3)Cl)CC1,-8.2
c1(c(=O)n(c2c(c1)cccc2)C)CN1Cc2n(nc(c2)C(O)CO)CC1,-7.6
C(=O)(NC(C(=O)Nc1ccc(cc1)OC)C)c1ccccc1,-7.5
S(=O)(=O)(c1c2ncccc2ccc1)N(c1c(C(=O)O)cccc1)C,-7.5
N1([C@H]2[C@H](CN(Cc3c(nc[nH]3)C)CC2)CCC1=O)CCCn1cncc1,-7.0
C(=O)(N1CCN(C(c2ccccc2)c2ccccc2)CC1)c1cc(Cl)ccc1.Cl,-8.1
n1c(c2c(c(OC)ccc2)OC)noc1c1cnc(N2CCN(CC2)CC)cc1,-7.2
c1(c(nn(c1)C)C)NC(=O)CN(Cc1nc(on1)CC(C)C)C,-6.9
[C@H]1([C@@H]2[C@H](N(C1)CCCOC)C1CCN2CC1)c1cc(OC)ccc1,-6.8
S(=O)(=O)(c1ccc(NC(=S)N2CCN(c3c(Cl)cccc3)CC2)cc1)N,-7.6
N1(C(=O)COc2ccc(Cl)cc2)CCN(CC1)CC=C,-7.4
c1([nH]c2c(c1C)cc(cc2)C)C(=O)N1CCC2([C@@H](C[C@@H]2OC)O)CC1,-8.7
c1(cc([nH]n1)N)C(=O)N1CC2(CN(C(=O)CC2)C2CCCC2)CCC1,-8.4
N1(C(=O)N(C(C1=O)CC(=O)N(C/C=C/c1ccccc1)CCCC)C)C,-7.7
c12c(c(=O)n(c(=O)n1C)C)n(c(n2)CN1CC(OC(C1)C)C)CCCO,-7.7
n1[nH]c(c(c1C)CCCNC(=O)C(n1nccc1)C)C,-7.4
C(=O)(N1[C@@H]2CN(CC[C@H]1CC2)C)Nc1cc(C(=O)N2CCCCC2)ccc1,-9.1
C(=O)(NCc1ccc(cc1)OC)N(CC)CC,-6.4
c1(c(n(c(c1)C)Cc1occc1)C)C(=O)Cn1c(=O)c2c(nc1)cccc2,-7.6
n12c(c(c(n1)C)C(=O)N)ncc(c2N)C#N,-7.3
n1c(scc1CNC(=O)c1ccncc1)c1ccc(cc1)C,-7.8
n12c(nc(cc1=O)CN(C(c1nc(sc1C)C)C)C)ccc(c2)Cl,-7.2
N1([C@H]2[C@H](CN(c3nc(cc(n3)C)C)CC2)CCC1=O)CC1CCNCC1,-8.0
N1(Cc2ccc(N(c3ccccc3)C)cc2)CC(CCC1)CCCO,-7.8
N1(C(=O)COc2ncccn2)CCN(c2nnc(N3CCOCC3)cc2)CC1,-8.1
N1(C(=O)C(CC1=O)(CC(=O)N1C(C(=O)OCC)CCCC1)c1cc(C(F)(F)F)ccc1)C1CC1,-8.2
n1n(cc(c1)Cl)CCCNc1c(c(ncn1)C)C,-7.0
N(C(=O)CCN(CCCC1OCCC1)C)c1c(Cl)cccc1,-5.8
S(=O)(=O)(N1CCC(C(=O)Nc2nccs2)CC1)c1cc2c(cc1)cccc2,-9.8
n1(c(ccc1CCC(=O)O)c1ccc(cc1)OC)Cc1occc1,-7.0
C(=O)(c1ccc(OC(C)C)cc1)NCCCNC(=O)c1ncccc1,-7.1
[N+](=O)(c1c(cc(cc1)OCCCCN1CCCC1)C)[O-].C(=O)(C(=O)O)O,-6.4
c1(cn(c2c1cccc2)CCOc1ccc(Cl)cc1)/C=N/n1cnnc1,-7.5
n1(c(nc2c1cccc2)SCc1ccc(F)cc1)C(=O)COc1ccc(Cl)cc1,-7.8
n1(ncnc1)c1ccc(CN2CCC(C(c3sccc3)O)CC2)cc1,-7.5
c1(N2CCN(CC2)C)c(CNC(=O)COCCC)cccn1,-6.8
N1(CC(O)COCC=C)CCN(CC1)CC.Cl.Cl,-5.6
C(=O)(Nc1c(c(ccc1)C)C)c1cc(cc(c1)C)C,-6.9
C(=O)(NC(c1cnccc1)CC(C)C)CC1CCN(CC1)CC,-7.3
N1(C(=O)S/C(=C/c2n(c3ccc(cc3)OC)ccc2)/C1=O)CC#C,-6.7
S(=O)(=O)(Nc1cc2c(c(oc2cc1)C)C(=O)C)c1ccc(cc1)Cl,-8.8
[nH]1c2c(c(c1CC)C)cc(cc2CNC(=O)C1(CC1)C)C,-6.4
C(C1N(Cc2cc(Oc3ccccc3)ccc2)CCNC1=O)C(=O)N(Cc1n[nH]c(c1)C)C,-8.9
N1(C(=O)c2ccc(cc2)O)[C@H](C(=O)NCC)C[C@@H](C1)NC(=O)C/C=C/CC,-7.4
c12n(c(cc(n2)c2cc(c(cc2)OC)OC)C(F)(F)F)nc(c1Cl)C(=O)N1CCCCC1,-8.6
n12c(c(c(n1)C)c1ccc(cc1)F)nccc2c1ccc(cc1)OC,-8.8
c12c(c(=O)n(c(=O)n2C)C)n(c(n1)SCC(=O)OC)C,-7.0
S(=O)(=O)(N1CC(OCC1)CNC(=O)c1cc(sc1)C(=O)C)C,-8.1
N1(C(=O)CC(C(=O)Nc2ccc(Cl)cc2)C1)c1cc(c(cc1)C)Cl,-7.8
C(=S)(Nc1cc(c(cc1)Cl)Cl)NCCCN1CCOCC1,-7.0
c1(c(n(nc1C)CC)C)CNC(=O)Cc1sc(nc1C)C,-6.5
C(=O)(Nc1ccccc1)c1ccc(cc1)OCC#C,-7.5
S(=O)(=O)(N(CC(=O)N1CCN(c2c(OC)cccc2)CC1)c1c(cc(cc1)OC)OC)C,-7.1
c1(cc(=O)[nH]c(c1)C)C(=O)NCCc1sc(cc1)C,-7.7
c12c(=O)n(c(=S)[nH]c1-c1c(CC32CCCC3)cccc1)Cc1ccccc1,-8.1
n1(c(nnc1C1CCN(c2ncc(cc2)F)CC1)Cn1c(ncc1)C)C,-8.6
c1(C(=O)N(CC2CN(c3ccccc3)CC2)C)cn(nc1)c1ccccc1,-8.2
c1(C(=O)N(C2Cc3c(C2)cccc3)CCC)cc(n[nH]1)c1ccc(cc1)OC,-8.1
[C@@H]1([C@H](c2c(C)cccc2)CN(C1)CC(=O)N1CCCCC1)C(=O)O,-8.0
c1(c(n[nH]c1)c1ccccc1)CN1C[C@H]([C@H](c2cc3c(OCO3)cc2)CC1)O,-8.0
[N+](CC(COc1cc2c(cc1)cccc2)O)(CC)(CC)C.[I-],-7.2
C(=O)(c1c(ccc(c1)Cl)Cl)Nc1nccs1,-6.5
n1(c(cnc1)CN(Cc1noc(c1)C1CC1)C)Cc1ccccc1,-7.8
N12C(C(=O)NCC1=O)CN(Cc1c(oc3c1cccc3)CC)CC2,-7.6
C1(=CN(C=C(C1c1cc(c(cc1)Cl)Cl)C(=O)OC)CCc1ccc(cc1)OC)C(=O)OC,-8.3
N1(C[C@@H]([C@@H](NC(=O)c2sc(cc2)SCC)C1)C1CC1)C(=O)COC,-6.7
n1(c(nnc1)CCNC(=O)Nc1c2oc(cc2ccc1)C)CCOC,-7.2
C12(C(=O)N(CCC2)C)CN(C(=O)c2c(c3c(F)cccc3)cccc2)CC1,-7.8
c1(c(NC(=O)c2cnccc2)cccc1)C(=O)NCCOC,-6.6
c1(c(sc2c1CCC(C2)C)NC(=O)c1ccccc1)C(=O)Nc1c(C)cccc1,-8.1
c1(n(nc(n1)Cn1ncnc1)Cc1ccccc1)C1N(C(=O)C)CCCC1,-8.2
N1(C(=O)CC(C1)CN1Cc2c(OCC1)ccc(c2)CO)c1ccccc1,-7.5
N1([C@H]2CN(c3ncccn3)C[C@@H](C1)CC2)C(=O)COCc1ccccc1,-9.0
C1(=C(NC2=C(C1c1c(ccc(c1)OC)OC)C(=O)CC(C2)c1ccccc1)C)C(=O)OC,-7.6
C(=O)(N1CCN(Cc2nc(sc2)C)CC1)Nc1c(n2nccc2)cccc1,-7.2
C(=O)(NC(c1cc2c(OCCO2)cc1)C)c1cc(F)ccc1,-7.9
N1(C(c2n(ccc2)CC1)CC)C(=O)CSc1[nH]c(=O)cc(n1)C,-7.2
C\1(=C/c2c(n(c(c2)C)c2ccncc2)C)/C(=O)N(C(=S)NC1=O)CC=C,-7.6
S(=O)(=O)(NCC1OCCC1)c1ccc(NC(=O)CC2CCCC2)cc1,-8.1
c12c(sc(c2)CC)ncnc1Nc1cc(C(=O)OC)ccc1.Cl,-7.2
n1(c(nnc1CCNC(=O)c1cc(c(cc1)Cl)Cl)SCC(=O)Nc1nc(cs1)C)C,-8.1
[nH]1c(nc2c1nccc2)SCC(=O)Nc1cc(C(=O)OCC)ccc1,-7.7
S(=O)(=O)(N(c1cc(C(=O)NCCC(C)C)ccc1C)C)C,-6.8
c1(c(cc(NC(=O)NC2(CN3CCCC3)CCCCC2)cc1)Cl)C(=O)N,-7.9
